Dpt/Maille/Point/Haie;Dept;Maille;Point;PE;agricole;bati;foret;length;Observateur;Date;:eure;assise;classification;ornementale;ripisylve;intervention;taille;continuite;longueur;hauteur;largeur;bande;cloture;fosse;vieux;tetards;emondes;cavite;morts;plessee;nids;composition1;composition2;composition3;exotiques;lianes;occsol1;occsol2;Commentaire(s) e?ventuel(s) ;Accenteur mouchet;Alouette lulu;Bergeronnette des ruisseaux;Bergeronnette grise;Bergeronnette printanière;Bouvreuil pivoine;Bruant des roseaux;Bruant jaune;Bruant proyer;Bruant zizi;Busard cendré;Buse variable;Chardonneret élégant;Choucas des tours;Coucou gris;Effraie des clochers;Épervier d'Europe;Faucon crécerelle;Faucon hobereau;Fauvette à tête noire;Fauvette babillarde;Fauvette des jardins;Fauvette grisette;Fauvette indéterminée;Gobemouche gris;Gobemouche noir;Grimpereau des bois;Grimpereau des jardins;Grosbec casse-noyaux;Guêpier d'Europe;Héron cendré;Hirondelle de fenêtre;Hirondelle de rivage;Hirondelle rustique;Hypolaïs polyglotte;Linotte mélodieuse;Locustelle tachetée;Loriot d'Europe;Martin-pêcheur d'Europe;Mésange à longue queue;Mésange bleue;Mésange charbonnière;Mésange indéterminée;Mésange noire;Mésange nonnette;Milan noir;Moineau domestique;Moineau friquet;Phragmite des joncs;Pic épeiche;Pic épeichette;Pic mar;Pic vert;Pie-grièche écorcheur;Pinson des arbres;Pipit des arbres;Pipit farlouse;Pouillot fitis;Pouillot indéterminé;Pouillot véloce;Roitelet à triple bandeau;Rossignol philomèle;Rougegorge familier;Rougequeue à front blanc;Rougequeue noir;Rousserolle effarvatte;Rousserolle verderolle;Serin cini;Sittelle torchepot;Tarier pâtre;Tarin des aulnes;Torcol fourmilier;Tourterelle des bois;Tourterelle turque;Traquet motteux;Troglodyte mignon;Verdier d'Europe
68/M21/1/H;68;M21;1;68/M21/1;65,96188122;0,375090889;22,30222136;3770,839104;Eric Buchel;09/06/2021;0,290972222;haie a plat ;F : Haie multistrate (buissons, arbustes, arbres);non;oui;pas d’entretien re?cent ;non;haie continue;3;4;3;oui >1 m;non;non;oui;non;non;non;non;non;non;saule;aulne glutineux;frêne;non;oui;culture;culture;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
68/M21/2/H;68;M21;2;68/M21/2;83,01134452;0;10,22090025;8195,125142;Eric Buchel;09/06/2021;0,302083333;haie a plat ;F : Haie multistrate (buissons, arbustes, arbres);non;oui;pas d’entretien re?cent ;non;haie continue;3;4;3;non;non;non;non;non;non;non;oui;non;non;aulne glutineux;frêne;robinier faux-accacia;oui;oui;culture;culture;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
68/M21/3/H;68;M21;3;68/M21/3;77,40156621;10,58708315;0;7598,111724;Eric Buchel;09/06/2021;0,313888889;haie a plat ;F : Haie multistrate (buissons, arbustes, arbres);non;non;pas d’entretien re?cent ;non;haie continue;3;4;3;oui >1 m;non;non;non;non;non;non;non;non;non;frêne;prunellier;eglantier;non;non;culture;culture;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
68/M21/4/H;68;M21;4;68/M21/4;89,72631631;0;0;7369,542497;Eric Buchel;09/06/2021;0,339583333;haie a plat ;F : Haie multistrate (buissons, arbustes, arbres);non;non;pas d’entretien re?cent ;non;haie continue;3;4;3;oui >1 m;non;oui;non;non;non;non;oui;non;non;frêne;chêne pédonculé;eglantier;non;non;culture;culture;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
68/M21/5/H;68;M21;5;68/M21/5;72,32216965;11,61526674;0;9587,915002;Eric Buchel;09/06/2021;0,325;haie a plat ;F : Haie multistrate (buissons, arbustes, arbres);non;non;pas d’entretien re?cent ;non;haie continue;3;4;3;oui >1 m;non;oui;non;non;non;non;oui;non;non;frêne;troene;prunellier;non;oui;culture;culture;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
68/M21/7/H;68;M21;7;68/M21/7;82,03837634;0;0;7230,132308;Eric Buchel;09/06/2021;0,353472222;haie a plat ;F : Haie multistrate (buissons, arbustes, arbres);non;non;pas d’entretien re?cent ;non;haie continue;3;4;3;oui >1 m;non;non;oui;non;non;non;oui;non;non;chêne pédonculé;aubépine;sureau noir;non;oui;culture;culture;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
68/M27/6/H1;68;M27;6;68/M27/6;46,62928297;0;41,68856059;3369,259561;Delphine Lacuisse;02/06/2021;0,375;talus;F : Haie multistrate (buissons, arbustes, arbres);non;oui;pas d’entretien re?cent ;non;haie continue;3;4;3;oui >1 m;non;oui;non;non;non;non;non;non;oui;chêne sessile;eglantier;erable sycomore;non;non;culture;culture;Vu apport de matériaux par PGE dans un églantier pour construire un nid, pas de photo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
68/M27/6/H2;68;M27;6;68/M27/6;46,62928297;0;41,68856059;3369,259561;Delphine Lacuisse;02/06/2021;0,388888889;talus;F : Haie multistrate (buissons, arbustes, arbres);non;non;pas d’entretien re?cent ;non;haie continue;3;4;3;non;non;non;non;non;non;non;non;non;non;chêne sessile;sureau noir;eglantier;non;non;culture;culture;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
68/M27/8/H;68;M27;8;68/M27/8;68,52711854;2,55653766;14,48730103;739,7789728;Delphine Lacuisse;06/05/2021;0,315972222;talus;F : Haie multistrate (buissons, arbustes, arbres);non;oui;pas d’entretien re?cent ;non;haie avec quelques troue?es ;3;4;2;oui <1 m;non;oui;oui;non;non;non;oui;non;non;cornouiller sanguin;aulne glutineux;eglantier;non;non;culture;culture;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
68/M27/9/H;68;M27;9;68/M27/9;59,94155308;0;24,00739129;3038,941665;Delphine Lacuisse;06/05/2021;0,335416667;talus;D2 : Haie buissonnante avec arbres;non;oui;pas d’entretien re?cent ;non;haie avec quelques troue?es ;3;4;3;oui >1 m;non;oui;oui;non;non;non;oui;non;non;prunellier;chêne sessile;peuplier;non;non;culture;culture;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
68/M8/1/H1;68;M8;1;68/M8/1;58,75861227;0;0;2914,784198;Delphine Lacuisse;06/05/2021;0,45625;talus;F : Haie multistrate (buissons, arbustes, arbres);non;oui;pas d’entretien re?cent ;non;haie avec quelques troue?es ;3;4;3;oui >1 m;non;non;non;non;non;non;non;non;non;frêne commun;cornouiller sanguin;saule argenté;non;non;prairie ;rivière;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
68/M8/1/H2;68;M8;1;68/M8/1;58,75861227;0;0;2914,784198;Delphine Lacuisse;06/05/2021;0,450694444;talus;D2 : Haie buissonnante avec arbres;non;non;taille en fac?ade sur un co?te? ;oui;plus de troue?es que de haie;3;4;2;oui >1 m;non;non;non;non;non;non;non;non;oui;robinier faux-accacia;cornouiller sanguin;sureau noir;oui;non;prairie ;chemin;photo nid : 68/M8/1_H2_nid;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
68/M8/1/H3;68;M8;1;68/M8/1;58,75861227;0;0;2914,784198;Delphine Lacuisse;06/05/2021;0,459027778;talus;E2 : Haie arbustive avec arbres;non;oui;pas d’entretien re?cent ;non;haie avec quelques troue?es ;3;4;2;oui >1 m;non;non;non;non;non;non;non;non;non;saule argenté;aulne glutineux;cornouiller sanguin;non;non;culture;rivière;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
68/M8/8/H1;68;M8;8;68/M8/8;86,95706766;0;0;3732,130908;Delphine Lacuisse;06/05/2021;0,383333333;talus;F : Haie multistrate (buissons, arbustes, arbres);non;oui;pas d’entretien re?cent ;non;haie avec quelques troue?es ;3;4;3;oui >1 m;non;non;non;non;non;non;non;non;non;saule argenté;sureau noir;robinier faux-accacia;oui;non;chemin;rivière;;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
68/M8/8/H2;68;M8;8;68/M8/8;86,95706766;0;0;3732,130908;Delphine Lacuisse;06/05/2021;0,429166667;talus;F : Haie multistrate (buissons, arbustes, arbres);non;oui;pas d’entretien re?cent ;non;plus de troue?es que de haie;3;4;1;oui >1 m;non;non;oui;non;non;oui;non;non;non;cornouiller sanguin;sureau noir;saule;non;non;chemin;rivière;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
68/M8/9/H1;68;M8;9;68/M8/9;77,20757725;0;0;4194,077373;Delphine Lacuisse;06/05/2021;0,397222222;talus;E2 : Haie arbustive avec arbres;non;oui;pas d’entretien re?cent ;non;haie avec quelques troue?es ;3;4;2;oui <1 m;non;non;oui;non;non;oui;non;non;non;saule;cornouiller sanguin;eglantier;non;non;chemin;rivière;;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
68/M8/9/H2;68;M8;9;68/M8/9;77,20757725;0;0;4194,077373;Delphine Lacuisse;06/05/2021;0,410416667;talus;E1 : Haie arbustive sans arbres;non;oui;pas d’entretien re?cent ;non;haie avec quelques troue?es ;3;4;1;oui >1 m;non;non;non;non;non;non;non;non;non;cornouiller sanguin;cornouiller sanguin;cornouiller sanguin;non;non;chemin;rivière;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8/M1/1/H3;8;M1;1;8/M1/1;94,00342681;0;0;12603,53669;Jérémie POTAUFEUX;15/04/2021;07H20;haie a plat ;F : Haie multistrate (buissons, arbustes, arbres);non;oui;pas d’entretien re?cent ;non;haie continue;3;4;2;non;sur 1 co?te? ;non;oui;non;non;oui;oui;non;non;saule sp;chêne;aubépine;non;non;prairie ;prairie ;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
8/M1/1/H4;8;M1;1;8/M1/1;94,00342681;0;0;12603,53669;Jérémie POTAUFEUX;15/04/2021;07H20;haie a plat ;F : Haie multistrate (buissons, arbustes, arbres);non;non;taille en fac?ade sur un co?te? ;oui;haie continue;3;4;2;non;non;non;non;non;non;non;non;non;non;saule sp;aubépine;eglantier;non;non;culture;chemin;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8/M1/2/H1;8;M1;2;8/M1/2;85,60533578;0;16,75019483;19427,26595;Jérémie POTAUFEUX;15/04/2021;07H40;haie a plat ;E1 : Haie arbustive sans arbres;non;non;taille en sommet et façade;oui;haie avec quelques troue?es ;3;2;1;oui >1 m;sur 1 co?te? ;non;non;non;non;non;non;non;non;aubépine;eglantier;;non;non;prairie ;culture;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8/M1/2/H2;8;M1;2;8/M1/2;85,60533578;0;16,75019483;19427,26595;Jérémie POTAUFEUX;15/04/2021;07H40;haie a plat ;E2 : Haie arbustive avec arbres;non;oui;pas d’entretien re?cent ;non;haie continue;3;4;2;non;non;non;oui;non;non;non;non;non;non;aubépine;chêne;eglantier;non;non;prairie ;prairie ;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
8/M1/3/H1;8;M1;3;8/M1/3;73,49026032;0;39,30709711;7283,091674;Jérémie POTAUFEUX;15/04/2021;09H45;haie a plat ;F : Haie multistrate (buissons, arbustes, arbres);non;oui;pas d’entretien re?cent ;non;haie continue;3;4;3;non;sur 1 co?te? ;non;oui;oui;non;oui;oui;non;non;saule sp;aulne;aubépine;non;non;prairie ;prairie ;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8/M1/3/H2;8;M1;3;8/M1/3;73,49026032;0;39,30709711;7283,091674;Jérémie POTAUFEUX;15/04/2021;09H45;haie a plat ;E2 : Haie arbustive avec arbres;non;non;pas d’entretien re?cent ;non;haie avec quelques troue?es ;2;4;2;non;sur 1 co?te? ;non;oui;non;non;oui;non;non;non;chêne;aubépine;eglantier;non;non;prairie ;prairie ;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8/M1/4/H2;8;M1;4;8/M1/4;86,26366557;4,872201518;0;7666,896333;Jérémie POTAUFEUX;15/04/2021;08H20;haie a plat ;D1 : Haie buissonnante sans arbres;non;non;taille en sommet et façade;oui;haie avec quelques troue?es ;3;2;1;non;sur 1 co?te? ;oui;non;non;non;non;non;non;non;ronce;aubépine;;non;non;prairie ;prairie ;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
8/M1/4/H4;8;M1;4;8/M1/4;86,26366557;4,872201518;0;7666,896333;Jérémie POTAUFEUX;15/04/2021;08H20;haie a plat ;E1 : Haie arbustive sans arbres;non;non;pas d’entretien re?cent ;non;haie continue;2;4;2;non;non;oui;non;non;non;non;non;non;non;prunellier;;;non;non;prairie ;prairie ;;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8/M1/6/H1;8;M1;6;8/M1/6;69,57057011;16,22092066;0;8645,958548;Jérémie POTAUFEUX;15/04/2021;08H40;haie a plat ;F : Haie multistrate (buissons, arbustes, arbres);non;non;pas d’entretien re?cent ;non;haie continue;2;4;2;non;sur 1 co?te? ;oui;non;non;non;oui;non;non;non;chêne;aubépine;saule sp;non;non;habitation;prairie ;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8/M1/6/H2;8;M1;6;8/M1/6;69,57057011;16,22092066;0;8645,958548;Jérémie POTAUFEUX;15/04/2021;08H40;haie a plat ;F : Haie multistrate (buissons, arbustes, arbres);non;oui;pas d’entretien re?cent ;non;haie continue;3;4;3;non;sur 1 co?te? ;non;oui;non;non;oui;oui;non;non;chêne;aulne;aubépine;non;non;prairie ;prairie ;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
8/M1/6/H3;8;M1;6;8/M1/6;69,57057011;16,22092066;0;8645,958548;Jérémie POTAUFEUX;15/04/2021;08H40;haie a plat ;D2 : Haie buissonnante avec arbres;non;non;taille en sommet et façade;oui;haie avec quelques troue?es ;1;4;2;non;sur 1 co?te? ;oui;non;non;non;non;non;non;non;chêne;aubépine;prunellier;non;non;prairie ;route;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8/M1/6/H4;8;M1;6;8/M1/6;69,57057011;16,22092066;0;8645,958548;Jérémie POTAUFEUX;15/04/2021;08H40;haie a plat ;G : Alignement d'arbustes (pas de buissons, pas d'arbres);oui;non;pas d’entretien re?cent ;non;haie continue;3;3;2;oui <1 m;non;non;non;non;non;non;non;non;non;tuyas;;;non;non;route;jardin;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
8/M1/7/H1;8;M1;7;8/M1/7;87,6016152;4,368431288;2,251972912;20552,1278;Jérémie POTAUFEUX;15/04/2021;9H;haie a plat ;F : Haie multistrate (buissons, arbustes, arbres);non;non;taille en fac?ade sur un co?te? ;oui;haie continue;2;4;3;non;non;oui;non;non;non;non;non;non;non;aubépine;ronce;chêne;non;non;prairie ;chemin;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
8/M1/7/H2;8;M1;7;8/M1/7;87,6016152;4,368431288;2,251972912;20552,1278;Jérémie POTAUFEUX;15/04/2021;9H;haie a plat ;F : Haie multistrate (buissons, arbustes, arbres);non;non;taille en fac?ade sur un co?te? ;oui;haie continue;3;4;2;non;sur 1 co?te? ;non;non;non;non;non;non;non;non;aubépine;ronce;chêne;non;non;chemin;prairie ;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8/M1/7/H3;8;M1;7;8/M1/7;87,6016152;4,368431288;2,251972912;20552,1278;Jérémie POTAUFEUX;15/04/2021;9H;haie a plat ;F : Haie multistrate (buissons, arbustes, arbres);non;non;taille en fac?ade sur un co?te? ;oui;haie continue;3;4;3;non;sur 1 co?te? ;non;non;non;non;non;non;non;non;aubépine;eglantier;chêne;non;non;chemin;prairie ;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8/M1/8/H1;8;M1;8;8/M1/8;80,93413158;4,735940217;0;17217,34028;Jérémie POTAUFEUX;15/04/2021;8H;haie a plat ;E1 : Haie arbustive sans arbres;non;non;pas d’entretien re?cent ;non;haie continue;3;4;2;non;non;non;non;non;non;non;non;non;non;aubépine;ronce;chêne;non;non;prairie ;prairie ;;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8/M1/8/H2;8;M1;8;8/M1/8;80,93413158;4,735940217;0;17217,34028;Jérémie POTAUFEUX;15/04/2021;8H;haie a plat ;F : Haie multistrate (buissons, arbustes, arbres);non;non;taille en fac?ade sur un co?te? ;oui;haie avec quelques troue?es ;3;4;3;non;sur 1 co?te? ;non;oui;non;non;oui;non;non;non;chêne;aubépine;charme;non;non;prairie ;prairie ;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8/M1/9/H1;8;M1;9;8/M1/9;78,24207788;0;29,46552673;12697,96582;Jérémie POTAUFEUX;15/04/2021;09H20;haie a plat ;H : Alignement d'arbres (pas de buissons, pas d'arbustes);non;non;pas d’entretien re?cent ;non;plus de troue?es que de haie;1;4;2;non;non;non;oui;non;non;oui;non;non;non;chêne;;;non;non;prairie ;prairie ;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8/M1/9/H2;8;M1;9;8/M1/9;78,24207788;0;29,46552673;12697,96582;Jérémie POTAUFEUX;15/04/2021;09H20;haie a plat ;E1 : Haie arbustive sans arbres;non;non;pas d’entretien re?cent ;non;haie continue;3;3;2;oui >1 m;sur 1 co?te? ;non;non;non;non;non;non;non;non;aubépine;prunellier;;non;non;culture;friche;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8/M1/9/H3;8;M1;9;8/M1/9;78,24207788;0;29,46552673;12697,96582;Jérémie POTAUFEUX;15/04/2021;09H20;haie a plat ;E1 : Haie arbustive sans arbres;non;non;pas d’entretien re?cent ;non;haie continue;3;3;2;oui >1 m;sur 1 co?te? ;non;non;non;non;non;non;non;non;aubépine;prunellier;;non;non;culture;prairie ;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8/M10/1/H1;8;M10;1;8/M10/1;79,38475829;0;16,79513018;3744,065131;Valentin LEQUEUVRE;14/04/2021;10H20;haie a plat ;D2 : Haie buissonnante avec arbres;non;non;taille en fac?ade sur un co?te? ;oui;haie avec quelques troue?es ;1;3;2;non;non;non;non;non;non;non;non;non;non;aubépine;;;non;non;prairie ;prairie ;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
